922;1000000;2299999;Свердловская обл.
922;2300000;2399999;Челябинская обл.
922;2400000;2469999;Пермский край
922;2470000;2599999;Ханты - Мансийский - Югра АО
922;2600000;2699999;Тюменская обл.
922;2700000;2799999;Республика Коми
922;2800000;2899999;Ямало-Ненецкий АО
922;2900000;2999999;Свердловская обл.
922;3000000;3899999;Пермский край
922;3900000;3909999;Кировская обл.
922;3910000;3939999;Ханты - Мансийский - Югра АО
922;3940000;3999999;Тюменская обл.
922;4000000;4499999;Ханты - Мансийский - Югра АО
922;4500000;4699999;Ямало-Ненецкий АО
922;4700000;4899999;Тюменская обл.
922;4900000;4909999;Тюменская обл.
922;4910000;4979999;Свердловская обл.
922;4980000;4999999;Москва и Московская область
922;5000000;5299999;Удмуртская Республика
922;5300000;5599999;Оренбургская обл.
922;5600000;5799999;Курганская обл.
922;5800000;5999999;Республика Коми
922;6000000;6199999;Свердловская обл.
922;6200000;6299999;Оренбургская обл.
922;6300000;6399999;Челябинская обл.
922;6400000;6499999;Пермский край
922;6500000;6599999;Ханты - Мансийский - Югра АО
922;6600000;6699999;Кировская обл.
922;6700000;6799999;Курганская обл.
922;6800000;6949999;Удмуртская Республика
922;6950000;7599999;Челябинская обл.
922;7600000;7999999;Ханты - Мансийский - Югра АО
922;8000000;8999999;Оренбургская обл.
922;9000000;9539999;Кировская обл.
922;9540000;9549999;Тюменская обл.
922;9550000;9739999;Кировская обл.
922;9740000;9749999;Тюменская обл.
922;9750000;9779999;Кировская обл.
922;9780000;9799999;Тюменская обл.
922;9800000;9814999;Кировская обл.
922;9815000;9819999;Республика Коми
922;9820000;9829999;Кировская обл.
922;9830000;9889999;Москва и Московская область
922;9890000;9999999;Кировская обл.
923;0;999;Новосибирская обл.
923;1000;99999;Алтайский край
923;100000;101999;Республика Тыва
923;102000;109999;Омская обл.
923;110000;139999;Москва и Московская область
923;140000;141999;Омская обл.
923;142000;149999;Республика Тыва
923;150000;199999;Красноярский край
923;200000;209999;Республика Хакасия
923;210000;289999;Свердловская обл.
923;290000;299999;Республика Хакасия
923;300000;349999;Кемеровская обл.
923;350000;399999;Омская обл.
923;450000;499999;Омская обл.
923;500000;519999;Москва и Московская область
923;520000;529999;Томская обл.
923;530000;559999;Новосибирская обл.
923;560000;569999;Нижегородская обл.
923;570000;579999;Краснодарский край
923;580000;585999;Новосибирская обл.
923;586000;591999;Самарская обл.
923;592000;597999;Челябинская обл.
923;598000;599999;Москва и Московская область
923;1000000;1599999;Новосибирская обл.
923;1600000;1699999;Алтайский край
923;1700000;1999999;Новосибирская обл.
923;2000000;2099999;Красноярский край
923;2100000;2109999;Республика Хакасия
923;2110000;2119999;Красноярский край
923;2120000;2199999;Республика Хакасия
923;2200000;2599999;Новосибирская обл.
923;2600000;2699999;Республика Тыва
923;2700000;3799999;Красноярский край
923;3800000;3899999;Республика Тыва
923;3900000;3999999;Республика Хакасия
923;4000000;4499999;Томская обл.
923;4500000;4549999;Красноярский край
923;4550000;4569999;Республика Алтай
923;4570000;4579999;Томская обл.
923;4580000;4589999;Омская обл.
923;4590000;4599999;Томская обл.
923;4600000;5399999;Кемеровская обл.
923;5400000;5529999;Республика Тыва
923;5530000;5539999;г. Санкт-Петербург * Ленинградская область
923;5540000;5549999;Свердловская обл.
923;5550000;5559999;Республика Тыва
923;5560000;5579999;Красноярский край
923;5580000;5599999;Республика Тыва
923;5600000;5669999;Алтайский край
923;5670000;5679999;Кемеровская обл.
923;5680000;5699999;Алтайский край
923;5700000;5799999;Красноярский край
923;5800000;5889999;Республика Хакасия
923;5890000;5899999;Свердловская обл.
923;5900000;5999999;Республика Хакасия
923;6000000;6399999;Кемеровская обл.
923;6400000;6599999;Алтайский край
923;6600000;6679999;Республика Алтай
923;6680000;6699999;Красноярский край
923;6700000;6999999;Омская обл.
923;7000000;7099999;Новосибирская обл.
923;7100000;7299999;Алтайский край
923;7300000;7469999;Новосибирская обл.
923;7470000;7569999;Алтайский край
923;7570000;7599999;Красноярский край
923;7600000;7699999;Омская обл.
923;7700000;7729999;Красноярский край
923;7730000;7749999;Омская обл.
923;7750000;7759999;Новосибирская обл.
923;7760000;7769999;Алтайский край
923;7770000;7777999;Новосибирская обл.
923;7778000;7807999;Алтайский край
923;7808000;7819999;Новосибирская обл.
923;7820000;7849999;Красноярский край
923;7850000;7859999;Новосибирская обл.
923;7860000;7869999;Алтайский край
923;7870000;7870999;Новосибирская обл.
923;7871000;7871999;Омская обл.
923;7872000;7899999;Новосибирская обл.
923;7900000;8009999;Алтайский край
923;8010000;8029999;г. Санкт-Петербург * Ленинградская область
923;8030000;8039999;Алтайский край
923;8040000;8069999;Красноярский край
923;8070000;8109999;Свердловская обл.
923;8110000;8119999;Красноярский край
923;8120000;8219999;Свердловская обл.
923;8220000;8229999;Красноярский край
923;8230000;8281999;Омская обл.
923;8282000;8284999;г. Москва * Московская область
923;8285000;8289999;Свердловская обл.
923;8290000;8294999;Ульяновская обл.
923;8295000;8297999;Липецкая обл.
923;8298000;8299999;Пензенская обл.
923;8880000;8880999;Ростовская обл.
923;8881000;8881999;г. Санкт-Петербург * Ленинградская область
923;8882000;8882999;г. Санкт-Петербург * Ленинградская область
923;8883000;8883999;г. Санкт-Петербург * Ленинградская область
923;8884000;8884999;г. Санкт-Петербург * Ленинградская область
923;8885000;8889999;Ставропольский край
923;8990000;8999999;г. Санкт-Петербург и Ленинградская область
923;9000000;9000999;Москва и Московская область
923;9980000;9989999;Ростовская обл.
923;9990000;9999999;Республика Дагестан
924;0;99999;Приморский край
924;100000;199999;Республика Бурятия
924;200000;229999;Забайкальский край
924;230000;239999;Забайкальский край
924;240000;249999;г. Санкт-Петербург * Ленинградская область
924;250000;253999;Приморский край
924;254000;257999;Амурская обл.
924;258000;259999;Камчатский край
924;260000;266999;Республика Саха /Якутия/
924;267000;270999;Республика Бурятия
924;271000;272999;Магаданская обл.
924;273000;274999;Еврейская автономная обл.
924;275000;280999;Омская обл.
924;281000;286999;Республика Татарстан
924;287000;292999;Ростовская обл.
924;293000;297999;Иркутская обл.
924;298000;299999;Москва и Московская область
924;400000;419999;Амурская обл.
924;420000;423999;Забайкальский край
924;777000;777999;Москва и Московская область
924;778000;779999;Москва и Московская область
924;1000000;1199999;Хабаровский край
924;1200000;1399999;Приморский край
924;1400000;1499999;Амурская обл.
924;1500000;1599999;Еврейская автономная обл.
924;1600000;1799999;Республика Саха /Якутия/
924;1800000;1999999;Сахалинская обл.
924;2000000;2299999;Хабаровский край
924;2300000;2699999;Приморский край
924;2700000;2799999;Забайкальский край
924;2800000;2899999;Сахалинская обл.
924;2900000;2949999;Иркутская обл.
924;2950000;2999999;Забайкальский край
924;3000000;3199999;Хабаровский край
924;3200000;3399999;Приморский край
924;3400000;3499999;Амурская обл.
924;3500000;3599999;Республика Бурятия
924;3600000;3699999;Республика Саха /Якутия/
924;3700000;3899999;Забайкальский край
924;3900000;3999999;Республика Бурятия
924;4000000;4199999;Хабаровский край
924;4200000;4399999;Приморский край
924;4400000;4499999;Амурская обл.
924;4500000;4599999;Республика Бурятия
924;4600000;4699999;Республика Саха /Якутия/
924;4700000;4799999;Забайкальский край
924;4800000;4999999;Сахалинская обл.
924;5000000;5199999;Забайкальский край
924;5200000;5299999;Приморский край
924;5300000;5499999;Иркутская обл.
924;5500000;5599999;Республика Бурятия
924;5600000;5699999;Республика Саха /Якутия/
924;5700000;5799999;Забайкальский край
924;5800000;5849999;Амурская обл.
924;5850000;5899999;Камчатский край
924;5900000;5999999;Республика Саха /Якутия/
924;6000000;6399999;Иркутская обл.
924;6400000;6499999;Еврейская автономная обл.
924;6500000;6599999;Республика Бурятия
924;6600000;6649999;Республика Саха /Якутия/
924;6650000;6699999;Чукотский АО
924;6700000;6849999;Амурская обл.
924;6850000;6899999;Камчатский край
924;6900000;6949999;Магаданская обл.
924;6950000;6999999;Камчатский край
924;7000000;7199999;Иркутская обл.
924;7200000;7399999;Приморский край
924;7400000;7439999;Еврейская автономная обл.
924;7440000;7469999;Амурская обл.
924;7470000;7479999;Еврейская автономная обл.
924;7480000;7489999;Амурская обл.
924;7490000;7499999;Еврейская автономная обл.
924;7500000;7599999;Республика Бурятия
924;7600000;7699999;Республика Саха /Якутия/
924;7700000;7799999;Республика Бурятия
924;7800000;7849999;Камчатский край
924;7850000;7869999;Чукотский АО
924;7870000;7889999;Приморский край
924;7890000;7899999;Чукотский АО
924;7900000;7949999;Камчатский край
924;7950000;7959999;Чукотский АО
924;7960000;7999999;Приморский край
924;8000000;8199999;Забайкальский край
924;8200000;8399999;Иркутская обл.
924;8400000;8499999;Амурская обл.
924;8500000;8599999;Магаданская обл.
924;8600000;8799999;Республика Саха /Якутия/
924;8800000;8899999;Сахалинская обл.
924;8900000;8949999;Камчатский край
924;8950000;8999999;Республика Саха /Якутия/
924;9000000;9019999;Амурская обл.
924;9020000;9028999;Иркутская обл.
924;9029000;9029049;г. Санкт-Петербург * Ленинградская область
924;9029050;9029899;Москва и Московская область
924;9029900;9029999;г. Санкт-Петербург и Ленинградская область
924;9030000;9079999;Свердловская обл.
924;9080000;9099999;Москва и Московская область
924;9100000;9149999;Москва и Московская область
924;9150000;9159999;Приморский край
924;9160000;9359999;Хабаровский край
924;9360000;9459999;Приморский край
924;9460000;9509999;Москва и Московская область
924;9510000;9529999;г. Санкт-Петербург и Ленинградская область
924;9530000;9539999;Краснодарский край
924;9540000;9549999;Нижегородская обл.
924;9550000;9553999;Забайкальский край
924;9554000;9554999;Амурская обл.
924;9900000;9999999;Иркутская обл.
925;0;9999999;г. Москва и Московская область
926;0;9999999;г. Москва и Московская область
927;0;299999;Самарская обл.
927;300000;499999;Республика Татарстан
927;500000;599999;Саратовская обл.
927;600000;699999;Волгоградская обл.
927;700000;799999;Астраханская обл.
927;800000;899999;Республика Башкортостан
927;900000;999999;Пензенская обл.
927;1000000;1109999;Саратовская обл.
927;1110000;1119999;Самарская обл.
927;1120000;1699999;Саратовская обл.
927;1700000;1999999;Республика Мордовия
927;2000000;2199999;Самарская обл.
927;2200000;2299999;Саратовская обл.
927;2300000;2399999;Республика Башкортостан
927;2400000;2499999;Республика Татарстан
927;2500000;2599999;Волгоградская обл.
927;2600000;2699999;Самарская обл.
927;2700000;2739999;Ульяновская обл.
927;2740000;2769999;Республика Мордовия
927;2770000;2799999;Саратовская обл.
927;2800000;2829999;Астраханская обл.
927;2830000;2839999;Республика Калмыкия
927;2840000;2859999;Астраханская обл.
927;2860000;2899999;Пензенская обл.
927;2900000;2999999;Самарская обл.
927;3000000;3599999;Республика Башкортостан
927;3600000;3999999;Пензенская обл.
927;4000000;4999999;Республика Татарстан
927;5000000;5499999;Волгоградская обл.
927;5500000;5899999;Астраханская обл.
927;5900000;5999999;Республика Калмыкия
927;6000000;6199999;Самарская обл.
927;6200000;6299999;Саратовская обл.
927;6300000;6349999;Ульяновская обл.
927;6350000;6399999;Республика Башкортостан
927;6400000;6449999;Республика Мордовия
927;6450000;6479999;Республика Калмыкия
927;6480000;6499999;Пензенская обл.
927;6500000;6599999;Самарская обл.
927;6600000;6649999;Астраханская обл.
927;6650000;6699999;Чувашская Республика
927;6700000;6799999;Республика Татарстан
927;6800000;6849999;Республика Марий Эл
927;6850000;7999999;Самарская обл.
927;8000000;8399999;Ульяновская обл.
927;8400000;8699999;Чувашская Республика
927;8700000;8899999;Республика Марий Эл
927;8900000;9099999;Самарская обл.
927;9100000;9199999;Саратовская обл.
927;9200000;9699999;Республика Башкортостан
927;9700000;9799999;Республика Мордовия
927;9800000;9899999;Ульяновская обл.
927;9900000;9999999;Чувашская Республика
928;0;49999;Чеченская Республика
928;50000;149999;Ставропольский край
928;150000;249999;Чеченская Республика
928;250000;349999;Карачаево-Черкесская Республика
928;350000;449999;Краснодарский край
928;450000;649999;Республика Дагестан
928;650000;749999;Республика Северная Осетия - Алания
928;750000;849999;Кабардино-Балкарская Республика
928;850000;899999;Чеченская Республика
928;900000;999999;Республика Ингушетия
928;1000000;1999999;Ростовская обл.
928;2000000;2109999;Краснодарский край
928;2110000;2119999;Республика Адыгея
928;2120000;2149999;Ростовская обл.
928;2150000;2159999;Краснодарский край
928;2160000;2169999;Ростовская обл.
928;2170000;2179999;Краснодарский край
928;2180000;2199999;Республика Дагестан
928;2200000;2209999;Ставропольский край
928;2210000;2219999;Краснодарский край
928;2220000;2229999;Ставропольский край
928;2230000;2239999;Краснодарский край
928;2240000;2249999;Республика Дагестан
928;2250000;2259999;Ставропольский край
928;2260000;2279999;Ростовская обл.
928;2280000;2289999;Краснодарский край
928;2290000;2299999;Ростовская обл.
928;2300000;2309999;Ставропольский край
928;2310000;2329999;Краснодарский край
928;2330000;2349999;г. Сочи|Краснодарский край
928;2350000;2359999;Республика Северная Осетия - Алания
928;2360000;2379999;Краснодарский край
928;2380000;2389999;Республика Дагестан
928;2390000;2419999;Краснодарский край
928;2420000;2429999;г. Сочи|Краснодарский край
928;2430000;2439999;Республика Дагестан
928;2440000;2449999;Ставропольский край
928;2450000;2459999;г. Сочи|Краснодарский край
928;2460000;2489999;Краснодарский край
928;2490000;2509999;Республика Дагестан
928;2510000;2529999;Ставропольский край
928;2530000;2549999;Республика Дагестан
928;2550000;2589999;Краснодарский край
928;2590000;2599999;г. Сочи|Краснодарский край
928;2600000;2619999;Краснодарский край
928;2620000;2629999;Ставропольский край
928;2630000;2639999;Краснодарский край
928;2640000;2679999;Ставропольский край
928;2680000;2689999;Краснодарский край
928;2690000;2699999;Чеченская Республика
928;2700000;2709999;Ростовская обл.
928;2710000;2759999;Краснодарский край
928;2760000;2779999;Республика Дагестан
928;2780000;2789999;Краснодарский край
928;2790000;2799999;Ростовская обл.
928;2800000;2839999;Краснодарский край
928;2840000;2849999;Республика Дагестан
928;2850000;2859999;Ставропольский край
928;2860000;2889999;Республика Дагестан
928;2890000;2899999;Ростовская обл.
928;2900000;2909999;Чеченская Республика
928;2910000;2919999;Республика Адыгея
928;2920000;2929999;Краснодарский край
928;2930000;2939999;Ставропольский край
928;2940000;2949999;г. Сочи|Краснодарский край
928;2950000;2959999;Краснодарский край
928;2960000;2969999;Ростовская обл.
928;2970000;2989999;Республика Дагестан
928;2990000;2999999;Республика Ингушетия
928;3000000;3299999;Ставропольский край
928;3300000;3349999;Краснодарский край
928;3350000;3799999;Ставропольский край
928;3800000;3999999;Карачаево-Черкесская Республика
928;4000000;4449999;Краснодарский край
928;4450000;4599999;г. Сочи|Краснодарский край
928;4600000;4749999;Республика Адыгея
928;4750000;4799999;Чеченская Республика
928;4800000;4999999;Республика Северная Осетия - Алания
928;5000000;5999999;Республика Дагестан
928;6000000;6299999;Ростовская обл.
928;6300000;6399999;Ставропольский край
928;6400000;6499999;Чеченская Республика
928;6500000;6549999;Ставропольский край
928;6550000;6599999;Карачаево-Черкесская Республика
928;6600000;6649999;Краснодарский край
928;6650000;6679999;г. Сочи|Краснодарский край
928;6680000;6699999;Республика Адыгея
928;6700000;6849999;Республика Дагестан
928;6850000;6899999;Республика Северная Осетия - Алания
928;6900000;6949999;Кабардино-Балкарская Республика
928;6950000;6999999;Республика Ингушетия
928;7000000;7249999;Кабардино-Балкарская Республика
928;7250000;7349999;Республика Ингушетия
928;7350000;7409999;Чеченская Республика
928;7410000;7439999;Республика Ингушетия
928;7440000;7459999;Чеченская Республика
928;7460000;7489999;Республика Ингушетия
928;7490000;7499999;Чеченская Республика
928;7500000;7799999;Ростовская обл.
928;7800000;7899999;Чеченская Республика
928;7900000;7999999;Республика Ингушетия
928;8000000;8099999;Республика Дагестан
928;8100000;8299999;Ставропольский край
928;8300000;8399999;Республика Дагестан
928;8400000;8499999;Краснодарский край
928;8500000;8549999;г. Сочи|Краснодарский край
928;8550000;8649999;Республика Северная Осетия - Алания
928;8650000;8799999;Республика Дагестан
928;8800000;8849999;Краснодарский край
928;8850000;8999999;Чеченская Республика
928;9000000;9099999;Ростовская обл.
928;9100000;9109999;Кабардино-Балкарская Республика
928;9110000;9119999;Ставропольский край
928;9120000;9169999;Кабардино-Балкарская Республика
928;9170000;9219999;Республика Ингушетия
928;9220000;9269999;Карачаево-Черкесская Республика
928;9270000;9289999;Республика Северная Осетия - Алания
928;9290000;9299999;Ставропольский край
928;9300000;9359999;Республика Северная Осетия - Алания
928;9360000;9369999;Ставропольский край
928;9370000;9379999;Республика Дагестан
928;9380000;9399999;Республика Северная Осетия - Алания
928;9400000;9409999;Чеченская Республика
928;9410000;9419999;Республика Дагестан
928;9420000;9469999;Чеченская Республика
928;9470000;9479999;Республика Дагестан
928;9480000;9499999;Чеченская Республика
928;9500000;9509999;Республика Дагестан
928;9510000;9519999;Ставропольский край
928;9520000;9539999;Чеченская Республика
928;9540000;9549999;Ростовская обл.
928;9550000;9559999;Ставропольский край
928;9560000;9579999;Ростовская обл.
928;9580000;9589999;Республика Дагестан
928;9590000;9609999;Ростовская обл.
928;9610000;9629999;Республика Дагестан
928;9630000;9639999;Ставропольский край
928;9640000;9679999;Ростовская обл.
928;9680000;9689999;Ставропольский край
928;9690000;9699999;Республика Дагестан
928;9700000;9719999;Ставропольский край
928;9720000;9819999;Республика Дагестан
928;9820000;9839999;Ставропольский край
928;9840000;9879999;Республика Дагестан
928;9880000;9889999;Ростовская обл.
928;9890000;9899999;Республика Дагестан
928;9900000;9919999;Ростовская обл.
928;9920000;9929999;Краснодарский край
928;9930000;9939999;Ставропольский край
928;9940000;9949999;Республика Дагестан
928;9950000;9959999;Чеченская Республика
928;9960000;9969999;Республика Северная Осетия - Алания
928;9970000;9979999;Ставропольский край
928;9980000;9989999;Республика Ингушетия
928;9990000;9999999;Кабардино-Балкарская Республика
929;0;59999;Белгородская обл.
929;60000;119999;Воронежская обл.
929;120000;149999;Липецкая обл.
929;150000;209999;Тамбовская обл.
929;210000;269999;Брянская обл.
929;270000;319999;Владимирская обл.
929;320000;349999;Калужская обл.
929;350000;379999;Курская обл.
929;380000;589999;Нижегородская обл.
929;590000;639999;Орловская обл.
929;640000;699999;Рязанская обл.
929;700000;749999;Тульская обл.
929;750000;799999;Ярославская обл.
929;800000;849999;Смоленская обл.
929;850000;899999;Ивановская обл.
929;900000;949999;Костромская обл.
929;950000;999999;Тверская обл.
929;1000000;1199999;г. Санкт-Петербург и Ленинградская область
929;1200000;1259999;Вологодская обл.
929;1260000;1299999;г. Санкт-Петербург и Ленинградская область
929;1300000;1399999;Псковская обл.
929;1400000;1469999;Архангельская область и Ненецкий автономный округ
929;1470000;1489999;г. Санкт-Петербург * Ленинградская область
929;1490000;1499999;Москва и Московская область
929;1500000;1509999;Вологодская обл.
929;1510000;1599999;г. Санкт-Петербург и Ленинградская область
929;1600000;1699999;Калининградская обл.
929;1700000;1739999;Республика Карелия
929;1740000;1749999;г. Санкт-Петербург * Ленинградская область
929;1750000;1759999;Республика Карелия
929;1760000;1799999;г. Санкт-Петербург и Ленинградская область
929;1800000;1859999;Мурманская обл.
929;1860000;1899999;г. Санкт-Петербург * Ленинградская область
929;1900000;1909999;Новгородская обл.
929;1910000;1929999;г. Москва * Московская область
929;1930000;1949999;Новгородская обл.
929;1950000;1959999;Москва и Московская область
929;1960000;1989999;г. Москва * Московская область
929;1990000;1999999;Новгородская обл.
929;2000000;2009999;Тюменская обл.
929;2010000;2019999;Оренбургская обл.
929;2020000;2029999;Свердловская обл.
929;2030000;2039999;Пермский край
929;2040000;2049999;Ханты - Мансийский - Югра АО
929;2050000;2059999;Республика Коми
929;2060000;2069999;Курганская обл.
929;2070000;2079999;Челябинская обл.
929;2080000;2089999;Ямало-Ненецкий АО
929;2090000;2099999;Кировская обл.
929;2100000;2109999;Удмуртская Республика
929;2110000;2249999;Свердловская обл.
929;2250000;2299999;Курганская обл.
929;2300000;2349999;Пермский край
929;2350000;2399999;Челябинская обл.
929;2400000;2499999;Ханты - Мансийский - Югра АО
929;2500000;2599999;Ямало-Ненецкий АО
929;2600000;2699999;Тюменская обл.
929;2700000;2749999;Челябинская обл.
929;2750000;2799999;Удмуртская Республика
929;2800000;2849999;Оренбургская обл.
929;2850000;2899999;Республика Коми
929;2900000;2919999;Кировская обл.
929;2920000;2999999;Ханты - Мансийский - Югра АО
929;3000000;3004999;Кемеровская обл.
929;3005000;3009999;Красноярский край
929;3010000;3014999;Омская обл.
929;3015000;3019999;Красноярский край
929;3020000;3029999;Томская обл.
929;3030000;3039999;Новосибирская обл.
929;3040000;3059999;Республика Алтай
929;3060000;3099999;Красноярский край
929;3100000;3109999;Алтайский край
929;3110000;3119999;Республика Алтай
929;3120000;3129999;Республика Хакасия
929;3130000;3139999;Красноярский край
929;3140000;3179999;Республика Тыва
929;3180000;3199999;Республика Хакасия
929;3200000;3219999;Красноярский край
929;3220000;3309999;Алтайский край
929;3310000;3399999;Красноярский край
929;3400000;3404999;Кемеровская обл.
929;3405000;3409999;Красноярский край
929;3410000;3424999;Кемеровская обл.
929;3425000;3429999;Республика Хакасия
929;3430000;3439999;Алтайский край
929;3440000;3444999;Кемеровская обл.
929;3445000;3449999;Республика Хакасия
929;3450000;3499999;Алтайский край
929;3500000;3529999;Кемеровская обл.
929;3530000;3549999;г. Санкт-Петербург * Ленинградская область
929;3550000;3579999;Красноярский край
929;3580000;3589999;Республика Тыва
929;3590000;3599999;Кемеровская обл.
929;3600000;3699999;Омская обл.
929;3700000;3749999;Томская обл.
929;3750000;3799999;Алтайский край
929;3800000;3899999;Новосибирская обл.
929;3900000;3999999;Алтайский край
929;4000000;4199999;Хабаровский край
929;4200000;4299999;Приморский край
929;4300000;4399999;Иркутская обл.
929;4400000;4499999;Сахалинская обл.
929;4500000;4549999;Магаданская обл.
929;4550000;4599999;Камчатский край
929;4600000;4699999;Республика Саха /Якутия/
929;4700000;4749999;Республика Бурятия
929;4750000;4799999;Амурская обл.
929;4800000;4899999;Забайкальский край
929;4900000;4919999;Амурская обл.
929;4920000;4929999;Еврейская автономная обл.
929;4930000;4949999;Амурская обл.
929;4950000;4969999;Приморский край
929;4970000;4979999;Чукотский АО
929;4980000;4999999;Приморский край
929;5000000;6999999;г. Москва и Московская область
929;7000000;7199999;Самарская обл.
929;7200000;7299999;Республика Татарстан
929;7300000;7319999;Республика Калмыкия
929;7320000;7349999;Республика Марий Эл
929;7350000;7399999;Чувашская Республика
929;7400000;7449999;Астраханская обл.
929;7450000;7499999;Республика Мордовия
929;7500000;7599999;Республика Башкортостан
929;7600000;7649999;Республика Татарстан
929;7650000;7699999;Пензенская обл.
929;7700000;7799999;Саратовская обл.
929;7800000;7899999;Волгоградская обл.
929;7900000;7999999;Ульяновская обл.
929;8000000;8029999;Ростовская обл.
929;8130000;8219999;Ростовская обл.
929;8220000;8529999;Краснодарский край
929;8530000;8549999;г. Сочи|Краснодарский край
929;8550000;8589999;Ставропольский край
929;8590000;8609999;Карачаево-Черкесская Республика
929;8610000;8629999;Республика Адыгея
929;8630000;8649999;Республика Северная Осетия - Алания
929;8650000;8839999;Республика Дагестан
929;8840000;8859999;Кабардино-Балкарская Республика
929;8860000;8869999;Республика Ингушетия
929;8870000;8999999;Чеченская Республика
929;9000000;9999999;г. Москва и Московская область
930;0;9999;Москва и Московская область
930;10000;49999;г. Санкт-Петербург и Ленинградская область
930;50000;59999;Ивановская обл.
930;60000;109999;г. Санкт-Петербург и Ленинградская область
930;110000;126999;Воронежская обл.
930;127000;129999;г. Москва * Московская область
930;130000;139999;Липецкая обл.
930;140000;149999;Липецкая обл.
930;150000;159999;Воронежская обл.
930;160000;249999;г. Санкт-Петербург * Ленинградская область
930;250000;299999;Воронежская обл.
930;300000;339999;Владимирская обл.
930;340000;349999;Калужская обл.
930;350000;359999;Москва и Московская область
930;360000;369999;Москва и Московская область
930;370000;379999;Курская обл.
930;380000;399999;Москва и Московская область
930;400000;599999;Нижегородская обл.
930;600000;615999;Белгородская обл.
930;616000;629999;Курская обл.
930;630000;639999;Орловская обл.
930;640000;640999;Тульская обл.
930;641000;643999;Нижегородская обл.
930;644000;669999;Москва и Московская область
930;690000;699999;Рязанская обл.
930;700000;719999;Нижегородская обл.
930;720000;749999;Тульская обл.
930;750000;759999;Новосибирская обл.
930;760000;769999;Ярославская обл.
930;770000;779999;Калужская обл.
930;780000;789999;г. Санкт-Петербург и Ленинградская область
930;840000;909999;Белгородская обл.
930;910000;919999;Костромская обл.
930;950000;959999;Чеченская Республика
930;960000;969999;Тверская обл.
930;970000;979999;Курская обл.
930;980000;999999;Тульская обл.
930;1000000;1299999;Ярославская обл.
930;1300000;1319999;г. Санкт-Петербург * Ленинградская область
930;1320000;1329999;Ярославская обл.
930;1330000;1369999;Рязанская обл.
930;1370000;1379999;Ярославская обл.
930;1400000;1406999;Брянская обл.
930;1407000;1408999;Рязанская обл.
930;1500000;1849999;Тверская обл.
930;1850000;1859999;Тульская обл.
930;1860000;1879999;Тверская обл.
930;1880000;1949999;Калужская обл.
930;1950000;1959999;Тверская обл.
930;1960000;1999999;г. Санкт-Петербург * Ленинградская область
930;2000000;2019999;г. Санкт-Петербург и Ленинградская область
930;2020000;2029999;Владимирская обл.
930;2030000;2189999;Нижегородская обл.
930;2190000;2255999;Владимирская обл.
930;2256000;2257999;Владимирская обл.
930;2258000;2258999;Свердловская обл.
930;2259000;2259999;Краснодарский край
930;2260000;2269999;Владимирская обл.
930;2270000;2279999;г. Санкт-Петербург и Ленинградская область
930;2280000;2299999;Нижегородская обл.
930;2300000;2999999;Нижегородская обл.
930;3000000;3069999;Смоленская обл.
930;3070000;3099999;Москва и Московская область
930;3100000;3109999;Москва и Московская область
930;3110000;3139999;г. Санкт-Петербург * Ленинградская область
930;3140000;3149999;Москва и Московская область
930;3150000;3199999;Москва и Московская область
930;3200000;3219999;Костромская обл.
930;3300000;3309999;Ивановская обл.
930;3310000;3319999;г. Санкт-Петербург и Ленинградская область
930;3320000;3329999;Хабаровский край
930;3330000;3339999;г. Москва и Московская область
930;3340000;3399999;Москва и Московская область
930;3400000;3659999;Ивановская обл.
930;3660000;3689999;г. Санкт-Петербург и Ленинградская область
930;3690000;3699999;Ивановская обл.
930;3700000;3709999;Костромская обл.
930;3710000;3712999;Карачаево-Черкесская Республика
930;3713000;3714999;Кировская обл.
930;3715000;3718999;Мурманская обл.
930;3719000;3721999;Республика Алтай
930;3722000;3724999;Республика Бурятия
930;3725000;3727999;Республика Марий Эл
930;3728000;3729999;Чукотский АО
930;3770000;3779999;Москва и Московская область
930;3780000;3789999;Москва и Московская область
930;3790000;3799999;Москва и Московская область
930;3800000;3929999;Костромская обл.
930;3930000;3959999;г. Санкт-Петербург * Ленинградская область
930;3960000;3969999;Костромская обл.
930;3970000;3999999;г. Санкт-Петербург * Ленинградская область
930;4000000;4299999;Воронежская обл.
930;4300000;4369999;Воронежская обл.
930;4370000;4399999;Белгородская обл.
930;4400000;4409999;Воронежская обл.
930;4410000;4419999;Москва и Московская область
930;4440000;4444999;Ставропольский край
930;4445000;4449999;г. Москва * Московская область
930;4450000;4459999;Орловская обл.
930;4500000;4529999;Белгородская обл.
930;4530000;4599999;г. Санкт-Петербург * Ленинградская область
930;4600000;4629999;Москва и Московская область
930;4630000;4639999;Белгородская обл.
930;4700000;4759999;Тамбовская обл.
930;4760000;4799999;Москва и Московская область
930;4800000;4809999;Рязанская обл.
930;4810000;4819999;Тамбовская обл.
930;5000000;5009999;г. Москва * Московская область
930;5010000;5019999;Воронежская обл.
930;5020000;5029999;Новосибирская обл.
930;5030000;5039999;Самарская обл.
930;5040000;5044999;Ульяновская обл.
930;5045000;5049999;Ярославская обл.
930;5050000;5059999;г. Санкт-Петербург и Ленинградская область
930;5550000;5559999;Москва и Московская область
930;6000000;6000999;Москва и Московская область
930;6001000;6001999;г. Москва * Московская область
930;6002000;6009999;Москва и Московская область
930;6500000;6599999;Тульская обл.
